NDVI,WET,NDBSI,LST,RESI
0.402242,0.800405,0.725966,0.477701,0.243558
0.67434,0.84705,0.51304,0.360729,0.536912
0.833124,0.896835,0.304741,0.277876,0.757749
0.764075,0.875785,0.38526,0.323037,0.66528
0.426217,0.83005,0.689413,0.436595,0.287565
0.700531,0.855448,0.470611,0.352624,0.576518
0.852128,0.894524,0.289431,0.314146,0.769057
0.7873,0.910351,0.260917,0.292595,0.753653
0.640778,0.898477,0.399381,0.371496,0.581302
0.465349,0.829153,0.660912,0.400948,0.331594
0.712308,0.891461,0.377123,0.316731,0.64339
0.740899,0.857532,0.453179,0.321126,0.614872
0.61284,0.864288,0.511651,0.422404,0.492632
0.389395,0.830397,0.631298,0.459653,0.293062
0.692731,0.648459,0.70831,0.373933,0.420951
0.629772,0.874151,0.480572,0.383123,0.527392
0.432572,0.836241,0.667613,0.505343,0.28962
0.768223,0.853008,0.424947,0.435024,0.622013
0.724654,0.865551,0.449477,0.372898,0.598238
0.746198,0.844882,0.487013,0.354389,0.592045
0.826849,0.87745,0.346658,0.368842,0.711983
0.876163,0.889416,0.301263,0.255744,0.787385
0.476898,0.858551,0.611778,0.462236,0.354885
0.769671,0.87962,0.377154,0.330264,0.671663
0.573313,0.874074,0.526582,0.370907,0.473801
0.823283,0.88482,0.334859,0.329488,0.724803
0.452688,0.851465,0.63456,0.405269,0.339854
0.781763,0.826328,0.494288,0.40298,0.596589
0.725532,0.858814,0.430859,0.48334,0.585911
0.845887,0.901569,0.269486,0.334517,0.77277
0.491084,0.808838,0.637194,0.504848,0.33582
0.800572,0.893519,0.339201,0.286384,0.719229
0.383121,0.845411,0.683959,0.433348,0.268484
0.691285,0.840257,0.532877,0.363686,0.534652
0.622094,0.860848,0.548579,0.398234,0.482761
0.432715,0.829474,0.668275,0.451147,0.299432
0.391892,0.848596,0.678911,0.45735,0.27163
0.768477,0.88188,0.385352,0.374662,0.658062
0.631249,0.880357,0.474939,0.378182,0.53282
0.717197,0.847999,0.503697,0.347557,0.568627
0.58079,0.883902,0.494871,0.357216,0.498495
0.49728,0.861642,0.59714,0.355221,0.395666
0.841906,0.881359,0.322206,0.328541,0.741778
0.388824,0.864093,0.623133,0.391149,0.314152
0.847202,0.897062,0.290098,0.264932,0.775989
0.807508,0.885815,0.339305,0.35532,0.708562
0.475091,0.861847,0.616255,0.422198,0.359807
0.662568,0.850534,0.519507,0.390532,0.521317
0.725825,0.842257,0.511,0.382016,0.562164
0.93034,0.938932,0.0777073,0.242803,0.943632
0.621256,0.847763,0.536718,0.396147,0.487628
0.451089,0.800918,0.699651,0.448902,0.290669
0.501016,0.796716,0.658766,0.436495,0.34234
0.399432,0.885595,0.571594,0.471792,0.333522
0.845707,0.905221,0.246899,0.282899,0.79525
0.802158,0.887362,0.338003,0.339132,0.709627
0.813272,0.871656,0.391005,0.324858,0.689072
0.817782,0.898047,0.284452,0.280486,0.759467
0.411902,0.84405,0.646368,0.474121,0.296259
0.734967,0.853271,0.46674,0.352273,0.59774
0.620229,0.850454,0.535828,0.425257,0.482009
0.94407,0.948876,0.0191138,0.243108,0.983273
0.839352,0.901367,0.276709,0.332498,0.765664
0.644495,0.828325,0.55843,0.417759,0.482897
0.619825,0.805426,0.630742,0.43716,0.424611
0.607464,0.852026,0.554871,0.397174,0.470525
0.704865,0.885454,0.401598,0.443309,0.600481
0.820917,0.88526,0.341763,0.346081,0.716571
0.710022,0.88628,0.403746,0.374258,0.616059
0.334419,0.873367,0.663954,0.376945,0.265815
0.446608,0.825532,0.634649,0.380551,0.33864
0.86447,0.901836,0.264743,0.330335,0.786567
0.434576,0.812853,0.692175,0.422981,0.291735
0.520557,0.861504,0.56009,0.476884,0.404103
0.420289,0.839327,0.667162,0.549045,0.274588
0.551443,0.839451,0.583671,0.445234,0.413002
0.760087,0.846634,0.477249,0.358498,0.604365
0.467152,0.878122,0.562012,0.407951,0.38853
0.566283,0.900186,0.428996,0.431962,0.51198
0.846069,0.893058,0.315598,0.264523,0.761545
0.78358,0.870799,0.393371,0.339296,0.668195
0.689759,0.876002,0.451118,0.359905,0.581442
0.380436,0.811672,0.704536,0.496278,0.24011
0.522081,0.856862,0.562078,0.516259,0.395599
0.424452,0.849772,0.662307,0.453151,0.299639
0.783793,0.889948,0.359466,0.332339,0.68959
0.677077,0.871211,0.459799,0.338016,0.573595
0.902347,0.875862,0.310451,0.340138,0.779046
0.850875,0.887993,0.341661,0.240246,0.754773
0.808917,0.891948,0.329554,0.331557,0.719865
0.564964,0.864726,0.539435,0.418922,0.451809
0.803671,0.868687,0.395151,0.335452,0.679079
0.43434,0.8776,0.56951,0.491067,0.349562
0.695957,0.834667,0.529426,0.49173,0.513056
0.822524,0.889372,0.326905,0.417497,0.711546
0.549126,0.874958,0.531641,0.410397,0.449787
0.822151,0.898691,0.297497,0.325747,0.746088
0.834219,0.865961,0.383929,0.362618,0.696475
0.504818,0.803009,0.655879,0.398228,0.35426
0.361787,0.855837,0.687022,0.368189,0.268922
0.704886,0.869551,0.460961,0.35748,0.58455
0.486133,0.768608,0.703094,0.467268,0.301541
0.721271,0.88407,0.406162,0.355357,0.624629
0.673974,0.863365,0.477718,0.392218,0.550794
0.503032,0.809574,0.637905,0.481055,0.34696
0.87882,0.896611,0.280665,0.284014,0.794882
0.530996,0.853078,0.56403,0.479298,0.406533
0.761226,0.864763,0.446096,0.291704,0.636622
0.772357,0.859609,0.432628,0.345807,0.638698
0.444989,0.842134,0.654908,0.384145,0.328017
0.565439,0.859579,0.561845,0.417489,0.439986
0.562041,0.823826,0.604553,0.437785,0.407787
0.381129,0.847462,0.686564,0.373842,0.278035
0.771857,0.883051,0.373362,0.342729,0.672769
0.538557,0.848244,0.569117,0.487491,0.405961
0.837383,0.869409,0.358047,0.360331,0.712741
0.819967,0.893105,0.328406,0.320788,0.728936
0.482611,0.846629,0.616129,0.441448,0.358699
0.48125,0.852629,0.615346,0.412802,0.364664
0.807865,0.888804,0.346169,0.313684,0.713724
0.428627,0.726734,0.834753,0.453837,0.198031
0.417907,0.857794,0.64325,0.379102,0.321592
0.466634,0.859089,0.602984,0.367555,0.372658
0.810533,0.870785,0.364964,0.344398,0.697323
0.627593,0.853628,0.527515,0.425942,0.490727
0.607263,0.869572,0.513407,0.357938,0.501939
0.464128,0.823786,0.676973,0.454272,0.311262
0.554481,0.862969,0.582244,0.391759,0.428518
0.816581,0.901869,0.289925,0.428761,0.726802
0.714087,0.836089,0.470319,0.355164,0.581783
0.45908,0.851385,0.595984,0.487715,0.347425
0.735734,0.88865,0.374985,0.401374,0.640545
0.824599,0.875314,0.366636,0.338536,0.705968
0.431518,0.8434,0.661721,0.416929,0.310464
0.388463,0.921426,0.445574,0.341363,0.423605
0.594024,0.841958,0.548641,0.396289,0.465413
0.918101,0.933395,0.13254,0.259802,0.903829
0.786796,0.889301,0.3351,0.418824,0.686887
0.825343,0.870973,0.384807,0.346413,0.694768
0.549216,0.759111,0.739212,0.455328,0.319259
0.448004,0.830041,0.663515,0.463145,0.308203
0.596503,0.850188,0.55994,0.371733,0.466564
0.549839,0.818168,0.65633,0.345297,0.391382
0.405173,0.853993,0.646245,0.448266,0.298713
0.511997,0.778264,0.719601,0.482804,0.305239
0.417791,0.8526,0.657683,0.387018,0.311789
0.778782,0.870984,0.410923,0.301816,0.663698
0.516325,0.841875,0.623604,0.46229,0.369038
0.780602,0.857948,0.422416,0.336308,0.650442
0.763573,0.872129,0.408332,0.363511,0.644376
0.629413,0.783986,0.601931,0.347167,0.460913
0.361297,0.729271,0.785115,0.402816,0.19688
0.758471,0.878354,0.395099,0.32865,0.656082
0.505661,0.860135,0.581599,0.400138,0.399496
0.596243,0.871177,0.500817,0.403843,0.493442
0.478137,0.843251,0.628662,0.539011,0.32981
0.376155,0.859206,0.631251,0.467133,0.287134
0.491994,0.850909,0.606615,0.424076,0.372891
0.768043,0.867618,0.436456,0.3482,0.634602
0.567446,0.852931,0.569976,0.436371,0.432374
0.719328,0.858486,0.475002,0.375669,0.580478
0.559279,0.835678,0.610671,0.404725,0.410798
0.62746,0.85971,0.488343,0.361928,0.524715
0.585949,0.835979,0.570373,0.405188,0.447008
0.569658,0.852685,0.581042,0.44754,0.42552
0.631661,0.842998,0.533885,0.403099,0.493092
0.683255,0.865532,0.477193,0.33139,0.568603
0.436145,0.821791,0.685974,0.44103,0.293223
0.800674,0.892654,0.335608,0.3764,0.703192
0.510021,0.726773,0.733892,0.496896,0.288472
0.791173,0.893858,0.345811,0.30247,0.707294
0.675187,0.855863,0.494526,0.379152,0.544417
0.63172,0.878835,0.510065,0.368192,0.516349
0.44388,0.829936,0.656679,0.449024,0.312299
0.814053,0.894231,0.313081,0.362583,0.725519
0.610426,0.850818,0.523611,0.381284,0.491747
0.940275,0.937768,0.0666289,0.234329,0.956631
0.695578,0.853642,0.48415,0.39073,0.558816
0.350554,0.743921,0.821166,0.699218,0.114351
0.608091,0.823704,0.60722,0.374298,0.444842
0.835112,0.879553,0.345272,0.303349,0.730596
0.438932,0.782709,0.738119,0.445389,0.262335
0.792871,0.88438,0.386764,0.296708,0.686772
0.684891,0.845982,0.516492,0.412677,0.530569
0.758002,0.900626,0.31863,0.367003,0.690902
0.393897,0.868796,0.619949,0.359925,0.325377
0.889546,0.901267,0.255522,0.28923,0.813635
0.792372,0.874292,0.378314,0.324991,0.684294
0.523443,0.821682,0.620525,0.39209,0.386544
0.910306,0.929659,0.120142,0.278797,0.901843
0.483038,0.839327,0.624288,0.493873,0.343447
0.498867,0.742754,0.776731,0.519435,0.256731
0.818508,0.892367,0.334389,0.299164,0.72918
0.807385,0.885741,0.336986,0.362722,0.708239
0.421201,0.844004,0.626787,0.401677,0.326233
0.469821,0.855464,0.601773,0.444982,0.359314
0.490575,0.80556,0.559163,0.380489,0.401175
0.436716,0.817599,0.679679,0.498681,0.284973
0.548874,0.675684,0.712764,0.471091,0.321321
0.819019,0.882691,0.357458,0.294461,0.717213
0.634933,0.630959,0.729156,0.500089,0.350594
0.563652,0.884283,0.512513,0.372957,0.476458
0.623074,0.842618,0.551353,0.362376,0.4871
0.829539,0.875706,0.361823,0.31687,0.715634
0.873326,0.897862,0.276799,0.275924,0.79558
0.623565,0.841937,0.584112,0.432463,0.45605
0.875591,0.909737,0.232812,0.34735,0.807117
0.862428,0.915248,0.219535,0.264177,0.823856
0.415046,0.877937,0.626798,0.369718,0.332622
0.78284,0.90211,0.295575,0.324981,0.725542
0.774676,0.889875,0.371308,0.295625,0.685508
0.616714,0.82899,0.567711,0.368653,0.472231
0.492706,0.753631,0.616026,0.506991,0.341808
0.481227,0.836615,0.624234,0.477884,0.34536
0.509037,0.832477,0.643084,0.399906,0.366091
0.52557,0.865126,0.563428,0.41368,0.418097
0.461595,0.853706,0.648136,0.403499,0.33826
0.675116,0.858895,0.459794,0.408594,0.557192
0.718963,0.876939,0.413323,0.383015,0.613313
0.815073,0.876366,0.377192,0.310088,0.700807
0.817182,0.878161,0.381486,0.301946,0.701526
0.382167,0.852548,0.6666,0.367085,0.291037
0.867647,0.883055,0.304764,0.335853,0.764166
0.386278,0.830294,0.658284,0.421822,0.284562
0.597253,0.845689,0.550988,0.418806,0.46189
0.708848,0.860949,0.451815,0.381519,0.585941
0.789396,0.909998,0.242614,0.29799,0.763395
0.446033,0.852688,0.626233,0.474597,0.326856
0.86075,0.891336,0.30416,0.325609,0.763504
0.42928,0.875894,0.60247,0.429093,0.341452
0.524633,0.856333,0.581915,0.43513,0.402628
0.582293,0.859092,0.534436,0.421845,0.463017
0.502563,0.871762,0.591243,0.385571,0.396754
0.43914,0.863849,0.596582,0.483263,0.338085
0.675002,0.786975,0.585122,0.295591,0.505955
0.835426,0.86697,0.383604,0.368765,0.696205
0.342017,0.884766,0.618411,0.468655,0.277086
0.44204,0.829456,0.698361,0.318281,0.315189
0.563773,0.863323,0.541021,0.392696,0.455374
0.787709,0.869791,0.412634,0.324134,0.663242
0.773736,0.853468,0.458466,0.33362,0.627607
0.88333,0.891332,0.292093,0.278158,0.791995
0.836678,0.879126,0.35958,0.301183,0.7243
0.824881,0.87893,0.369868,0.315496,0.709372
0.831573,0.904095,0.27217,0.323513,0.765765
0.719374,0.841471,0.538045,0.343598,0.551809
0.461917,0.877396,0.581269,0.404213,0.376082
0.793477,0.880077,0.365952,0.31417,0.694196
0.486988,0.901065,0.452984,0.388589,0.463506
0.534445,0.805193,0.616696,0.442287,0.383063
0.374982,0.866771,0.708254,0.372428,0.265389
0.472309,0.881125,0.559478,0.400538,0.394548
0.858113,0.89274,0.304777,0.316276,0.763698
0.477312,0.813682,0.658443,0.499833,0.318354
0.422484,0.826243,0.736017,0.479008,0.252009
0.828545,0.880221,0.354631,0.31916,0.718887
0.59287,0.837199,0.581101,0.405085,0.445369
0.695622,0.849828,0.489815,0.357955,0.561973
0.623317,0.863105,0.533795,0.326561,0.50575
0.828809,0.887265,0.325785,0.385819,0.721749
0.774623,0.878424,0.381027,0.320341,0.674247
0.48666,0.845453,0.611047,0.429853,0.365843
0.484965,0.839297,0.650199,0.411999,0.347115
0.815743,0.890212,0.330633,0.322898,0.72467
0.714379,0.853264,0.50239,0.416593,0.554547
0.65132,0.874775,0.472924,0.37818,0.544578
0.539601,0.812181,0.607671,0.383245,0.40319
0.734314,0.871809,0.415715,0.376032,0.621526
0.543359,0.894519,0.460987,0.441996,0.479624
0.458254,0.852671,0.573211,0.437615,0.369096
0.394106,0.883428,0.612657,0.366813,0.329485
0.722907,0.890149,0.373925,0.398663,0.634599
0.775656,0.863998,0.424862,0.33841,0.646578
0.379955,0.856953,0.648733,0.447619,0.283675
0.802512,0.86478,0.409208,0.325832,0.67251
0.460994,0.734732,0.691811,0.452233,0.292895
0.676706,0.870784,0.475242,0.390405,0.55476
0.442082,0.779075,0.688142,0.516739,0.275954
0.565007,0.864703,0.554599,0.439305,0.439761
0.732266,0.867753,0.459933,0.344982,0.602763
0.372631,0.842119,0.711349,0.429909,0.248462
0.371057,0.865993,0.634816,0.421681,0.292126
0.516619,0.869074,0.569416,0.431286,0.406812
0.776559,0.865336,0.399283,0.376757,0.653115
0.891445,0.930219,0.134427,0.273521,0.884812
0.396967,0.883962,0.592782,0.459652,0.323186
0.907816,0.905947,0.231336,0.246378,0.84568
0.893785,0.913614,0.212358,0.29516,0.838921
0.439065,0.826606,0.665412,0.481769,0.298124
0.473533,0.849075,0.615589,0.378781,0.366604
0.54726,0.825086,0.601122,0.458477,0.397316
0.688001,0.856402,0.493669,0.334052,0.561089
0.540815,0.794558,0.620231,0.565415,0.359186
0.775976,0.89495,0.331533,0.300005,0.706913
0.595403,0.7947,0.682941,0.399639,0.38967
0.414436,0.633961,0.768305,0.415458,0.223267
0.536393,0.850964,0.60424,0.402026,0.403461
0.655314,0.78301,0.656665,0.432235,0.429502
0.847314,0.891876,0.30914,0.33098,0.752317
0.505818,0.809488,0.661538,0.437024,0.344781
0.724816,0.862111,0.476501,0.337239,0.590783
0.857095,0.881278,0.32773,0.334593,0.746172
0.549222,0.821055,0.642448,0.425664,0.382686
0.374189,0.846108,0.681429,0.360689,0.27933
0.55841,0.865301,0.538516,0.384064,0.455607
0.38981,0.842237,0.683556,0.405007,0.277762
0.547462,0.823728,0.633285,0.399349,0.392051
0.751171,0.863247,0.456413,0.319045,0.619931
0.763636,0.833546,0.484872,0.414738,0.589795
0.639689,0.838906,0.528383,0.367851,0.507096
0.593607,0.797588,0.63331,0.386344,0.417836
0.421083,0.851378,0.664263,0.439134,0.299668
0.580358,0.867169,0.56137,0.412629,0.45036
0.855236,0.886688,0.31205,0.295765,0.761696
0.563046,0.85364,0.568736,0.408819,0.436113
0.797503,0.896191,0.316909,0.379322,0.711078
0.788517,0.88004,0.380839,0.373322,0.671774
0.881017,0.902232,0.251727,0.278522,0.813082
0.499926,0.797634,0.675411,0.487516,0.322878
0.434026,0.860244,0.628936,0.437011,0.326941
0.687159,0.84907,0.54272,0.330386,0.534664
0.852,0.880921,0.336464,0.306109,0.744324
0.897321,0.892486,0.277417,0.26299,0.810741
0.542795,0.868208,0.540366,0.407044,0.441593
0.665233,0.784079,0.656794,0.361975,0.449086
0.762057,0.867806,0.441956,0.349263,0.628142
0.550611,0.796027,0.652542,0.368108,0.387001
0.458856,0.783253,0.727395,0.482038,0.271955
0.685251,0.863675,0.495305,0.334457,0.559349
0.362227,0.890351,0.590232,0.394799,0.318589
0.702067,0.83118,0.537201,0.376912,0.534854
0.637162,0.849937,0.552024,0.424618,0.483027
0.572862,0.885557,0.485107,0.379152,0.495012
0.765171,0.863674,0.410076,0.36052,0.644076
0.410613,0.837502,0.650613,0.441745,0.299057
0.451046,0.818411,0.693589,0.430496,0.299311
0.534396,0.888103,0.52746,0.400834,0.446983
0.529957,0.82141,0.636779,0.426815,0.374676
0.837258,0.882713,0.333003,0.344532,0.73042
0.879177,0.899473,0.262603,0.327284,0.796318
0.378919,0.827318,0.675511,0.465039,0.262424
0.893259,0.887448,0.306389,0.304097,0.784453
0.57521,0.780735,0.711247,0.454794,0.350965
0.453238,0.794018,0.726682,0.449529,0.276752
0.601966,0.856459,0.520331,0.394384,0.486706
0.792477,0.867901,0.389023,0.348268,0.673404
0.92441,0.933019,0.111216,0.238807,0.922778
0.562818,0.836133,0.575431,0.457296,0.421001
0.449216,0.860002,0.655849,0.48589,0.311496
0.716852,0.849082,0.451753,0.319881,0.601505
0.845035,0.884617,0.338544,0.267511,0.747372
0.947085,0.941253,0.0702186,0.268384,0.952141
0.604589,0.837939,0.560352,0.417786,0.460464
0.560812,0.852433,0.580731,0.356068,0.438886
0.543504,0.85506,0.588438,0.392435,0.418134
0.4375,0.791768,0.749044,0.49713,0.246399
0.623554,0.870985,0.495842,0.417879,0.508591
0.554675,0.876359,0.555581,0.367813,0.448862
0.407429,0.808707,0.7149,0.503282,0.248086
0.555314,0.705177,0.685321,0.500769,0.336575
0.866063,0.882587,0.328702,0.290769,0.759543
0.555519,0.840663,0.56927,0.439196,0.424227
0.575082,0.823944,0.626836,0.432382,0.404415
0.423307,0.847724,0.637009,0.391531,0.324413
0.497369,0.805592,0.656508,0.407223,0.348223
0.453414,0.826988,0.654255,0.330597,0.342183
0.837905,0.9043,0.265016,0.306253,0.776555
0.761393,0.906849,0.297909,0.306828,0.716367
0.7855,0.899101,0.31955,0.296356,0.719746
0.804425,0.881704,0.362522,0.296408,0.705854
0.489308,0.82627,0.634453,0.389538,0.361001
0.450545,0.861455,0.621856,0.478168,0.331895
0.719496,0.910767,0.274119,0.3026,0.706666
0.486201,0.755186,0.683366,0.512105,0.301707
0.71874,0.82675,0.492604,0.312055,0.580229
0.548657,0.788191,0.622761,0.382683,0.39794
0.843198,0.898953,0.285185,0.268562,0.775811
0.788676,0.865025,0.417507,0.323917,0.660762
0.628349,0.793007,0.613806,0.33981,0.456431
0.801548,0.896587,0.310335,0.27543,0.737528
0.609905,0.879611,0.492983,0.362678,0.514308
0.543606,0.845667,0.59031,0.520103,0.390842
0.477257,0.794348,0.697105,0.366234,0.322469
0.640734,0.880821,0.457009,0.399139,0.543501
0.839684,0.875292,0.352464,0.295206,0.730542
0.382106,0.849245,0.682261,0.44116,0.267652
0.604547,0.808282,0.600992,0.400107,0.439423
0.817174,0.865703,0.40676,0.374284,0.672493
0.388969,0.873273,0.620472,0.446092,0.305657
0.856256,0.891305,0.311789,0.295988,0.762837
0.812205,0.884695,0.364137,0.303688,0.708229
0.402423,0.843927,0.665185,0.393342,0.297047
0.595984,0.889145,0.525861,0.359823,0.490665
0.317674,0.881966,0.652515,0.39768,0.259223
0.694123,0.861007,0.485843,0.404797,0.555065
0.756847,0.868136,0.43974,0.360457,0.624196
0.75123,0.864551,0.430918,0.31955,0.633473
0.422062,0.864336,0.606111,0.477966,0.324565
0.504426,0.840416,0.633944,0.41643,0.365864
0.553505,0.86836,0.546297,0.426866,0.440543
0.422234,0.78018,0.682104,0.467539,0.277903
0.724577,0.821653,0.56327,0.329022,0.542255
0.648902,0.857913,0.506767,0.40514,0.518234
0.599018,0.879642,0.483777,0.421894,0.501288
0.705143,0.849911,0.515749,0.350292,0.555142
0.602452,0.838946,0.539696,0.395487,0.474722
0.893689,0.908431,0.22821,0.293031,0.830378
0.901607,0.923936,0.159225,0.247896,0.881859
0.808306,0.859716,0.415462,0.352343,0.666662
0.422604,0.818629,0.687472,0.473872,0.277973
0.491921,0.795994,0.673706,0.487984,0.319023
0.736384,0.820514,0.56558,0.353392,0.542697
0.64175,0.871196,0.49731,0.407945,0.520028
0.867284,0.916755,0.186009,0.299825,0.837367
0.456207,0.839781,0.624068,0.416805,0.343877
0.896278,0.922132,0.158958,0.286797,0.871086
0.72677,0.875626,0.427063,0.436197,0.59972
0.451637,0.748985,0.781502,0.474603,0.237254
0.679317,0.884276,0.43066,0.339891,0.591226
0.711198,0.873293,0.438323,0.40553,0.590887
0.338475,0.667588,0.826886,0.424288,0.151369
0.451118,0.796727,0.713209,0.466905,0.279506
0.882073,0.901261,0.258444,0.268678,0.811983
0.799356,0.893736,0.326517,0.33803,0.715
0.66308,0.846178,0.54259,0.336939,0.519614
0.76145,0.864243,0.429547,0.358718,0.632113
0.896574,0.905064,0.242941,0.275477,0.827356
0.831249,0.890546,0.31363,0.297287,0.74749
0.346173,0.668382,0.865473,0.423006,0.135631
0.939299,0.941846,0.0407285,0.258737,0.965337
0.719312,0.868275,0.440295,0.440446,0.586938
0.759526,0.876382,0.410071,0.349699,0.644371
0.434026,0.809676,0.702605,0.502849,0.269701
0.848335,0.875548,0.364228,0.314004,0.725468
0.810424,0.88128,0.362337,0.342682,0.700073
0.807937,0.900066,0.305133,0.324739,0.734415
0.639778,0.849656,0.526198,0.401962,0.502624
0.520623,0.855032,0.593317,0.39495,0.402208
0.850614,0.899919,0.274558,0.266603,0.78608
0.808362,0.881871,0.377603,0.301294,0.699138
0.50121,0.841531,0.61429,0.445621,0.368757
0.847576,0.889953,0.31125,0.326664,0.752009
0.444352,0.845736,0.646743,0.442617,0.320716
0.755434,0.888743,0.366317,0.391997,0.65806
0.863832,0.871768,0.348271,0.313917,0.742229
0.438162,0.880055,0.572428,0.446514,0.35928
0.569437,0.887768,0.477585,0.362462,0.500613
0.669683,0.863404,0.479112,0.454571,0.535251
0.586431,0.875382,0.498238,0.401776,0.490141
0.6661,0.787616,0.580397,0.305838,0.501483
0.729732,0.868248,0.430896,0.364989,0.61276
0.473447,0.850563,0.621701,0.415701,0.356136
0.590111,0.875813,0.503795,0.380726,0.493501
0.42409,0.82647,0.692689,0.531855,0.265325
0.462889,0.79162,0.716516,0.458397,0.285533
0.425541,0.803275,0.705086,0.548082,0.253971
0.755831,0.883176,0.387004,0.380836,0.648995
0.790947,0.881153,0.379664,0.411269,0.666326
0.783869,0.874024,0.409073,0.333929,0.661457
0.826932,0.89643,0.310653,0.282213,0.750244
0.54006,0.865086,0.548523,0.399111,0.437002
0.374801,0.863637,0.6636,0.481154,0.266943
0.41187,0.865091,0.676597,0.530666,0.271184
0.387861,0.859686,0.666353,0.370686,0.294383
0.495335,0.802348,0.694674,0.335041,0.340931
0.739559,0.874857,0.396949,0.381036,0.633708
0.524764,0.845748,0.574654,0.461656,0.400173
0.616472,0.85369,0.529907,0.461365,0.476181
0.762248,0.876953,0.391005,0.330126,0.659928
0.859894,0.874952,0.346311,0.305593,0.743039
0.3998,0.831086,0.692818,0.48014,0.262382
0.388199,0.85353,0.668929,0.464702,0.273878
0.499797,0.864235,0.56431,0.414539,0.4029
0.80259,0.873438,0.37909,0.368143,0.680949
0.775927,0.849235,0.478549,0.344487,0.615624
0.422397,0.809645,0.677252,0.437372,0.289593
0.676075,0.863966,0.437095,0.39741,0.572474
0.442815,0.813981,0.681902,0.506168,0.285361
0.635968,0.882981,0.460515,0.353049,0.548362
0.401836,0.788576,0.789448,0.435901,0.216872
0.872415,0.905036,0.249668,0.250638,0.815176
0.409784,0.864157,0.616212,0.408615,0.326109
0.551375,0.860111,0.560913,0.435324,0.429091
0.853011,0.897183,0.281226,0.293875,0.778196
0.777915,0.890077,0.351526,0.35354,0.686284
0.663466,0.863898,0.475744,0.40697,0.543059
0.438875,0.83895,0.669131,0.448692,0.303902
0.459735,0.846006,0.620956,0.572636,0.31715
0.633269,0.86853,0.478886,0.391576,0.527986
0.40837,0.772841,0.77149,0.496221,0.216415
0.549614,0.840717,0.569707,0.376237,0.433209
0.778352,0.885012,0.37206,0.294979,0.686801
0.633941,0.88761,0.445222,0.394371,0.547565
0.530287,0.839761,0.601095,0.444456,0.392103
0.643486,0.827003,0.566341,0.410437,0.47947
0.524341,0.883805,0.52827,0.453556,0.429982
0.775896,0.886183,0.367417,0.344124,0.678223
0.435743,0.857836,0.622237,0.466871,0.325258
0.607813,0.870784,0.488136,0.399779,0.507407
0.663348,0.860586,0.486156,0.409745,0.536597
0.800681,0.898685,0.301748,0.327488,0.731442
0.458875,0.85979,0.594511,0.480533,0.350382
0.764547,0.880991,0.383751,0.39822,0.651925
0.547131,0.728252,0.634998,0.525287,0.356081
0.81713,0.895466,0.315479,0.319992,0.734578
0.615833,0.860888,0.532232,0.375421,0.492428
0.41901,0.855833,0.601642,0.412223,0.337414
0.757004,0.894491,0.338871,0.282013,0.695915
0.548522,0.812518,0.633955,0.40487,0.390038
0.799919,0.857089,0.445257,0.382051,0.640027
0.686741,0.838735,0.51059,0.369012,0.542665
0.401048,0.957706,0.245063,0.342356,0.540189
0.376557,0.861699,0.66715,0.437454,0.274544
0.919864,0.925928,0.135779,0.248394,0.904606
0.685572,0.872464,0.436882,0.417366,0.574823
0.668824,0.860101,0.502444,0.389306,0.535077
0.425258,0.78039,0.683344,0.531423,0.266261
0.484657,0.869704,0.57898,0.425742,0.384983
0.753551,0.885482,0.379955,0.316531,0.664469
0.54647,0.857413,0.567252,0.527142,0.404447
0.599909,0.804682,0.606769,0.405568,0.432308
0.51761,0.867775,0.611655,0.383338,0.394446
0.569733,0.848177,0.579322,0.321048,0.451166
0.458977,0.849178,0.625001,0.372565,0.354705
0.784264,0.861677,0.443012,0.318428,0.645552
0.846929,0.896917,0.29756,0.279034,0.769072
0.504961,0.825811,0.610217,0.409921,0.378497
0.62693,0.794572,0.658855,0.30162,0.43958
0.583283,0.795365,0.601036,0.342763,0.437539
0.567531,0.825634,0.608833,0.431003,0.410141
0.347607,0.767444,0.828565,0.637586,0.123466
0.461293,0.829157,0.674917,0.372758,0.327522
0.531092,0.841994,0.61723,0.430158,0.3871
0.565798,0.849023,0.551842,0.413162,0.445248
0.682994,0.841751,0.520154,0.431952,0.523299
0.592673,0.879326,0.465202,0.348316,0.522146
0.624159,0.853388,0.545223,0.342011,0.496108
0.42458,0.848349,0.658616,0.471138,0.297938
0.560821,0.876288,0.508698,0.41836,0.467032
0.629677,0.812841,0.556032,0.398117,0.478158
0.866429,0.89668,0.280643,0.285952,0.78756
0.436869,0.841529,0.68647,0.377095,0.308117
0.830942,0.880039,0.360569,0.283554,0.724158
0.767112,0.866899,0.433002,0.323852,0.640674
0.45216,0.869507,0.592997,0.400452,0.364341
0.574036,0.837783,0.572417,0.401378,0.440183
0.358217,0.842907,0.671845,0.508671,0.245667
0.852851,0.887206,0.317137,0.299117,0.757055
0.513845,0.864378,0.578631,0.410323,0.40407
0.741283,0.846814,0.466136,0.331788,0.605014
0.543969,0.863899,0.551496,0.420603,0.433229
0.829998,0.905874,0.269662,0.307993,0.769476
0.842529,0.881014,0.361843,0.277995,0.731195
0.496325,0.822807,0.652819,0.448437,0.343162
0.464406,0.823093,0.653197,0.396854,0.335333
0.785332,0.888195,0.346163,0.336673,0.696443
0.71324,0.906422,0.309452,0.349974,0.674609
0.554765,0.688123,0.688991,0.531771,0.326406
0.763076,0.888217,0.369291,0.314246,0.676188
